review_id,user_id,product_id,category,brand,city,rating,review_text,review_date,helpful_votes,purchase_count_90d,avg_spend_90d,return_rate,sentiment_label,topics_tags,label_bin,kmeans_cluster,dbscan_cluster
R00544,U1315,P2138,Ropa,Eleganza,Panamá,1,"Para ser Ropa, Eleganza resultó incómodo. Destaco garantía, aunque batería no fue ideal. No cumple lo prometido.",2024-08-15,3,0,49.87,0.23,negativo,"comodidad,ubicación,atención",0,0,2
R00545,U1222,P2122,Ropa,Fit&Go,San Juan,3,Compré en Fit&Go (Ropa). Me pareció normal; comodidad y wifi fueron determinantes. Está bien por el precio.,2024-08-13,1,1,16.85,0.05,neutral,"talla,sabor,calidad",0,1,12
R00546,U1150,P2060,Ropa,Fit&Go,Santiago de los Caballeros,3,"Para ser Ropa, Fit&Go resultó aceptable. Destaco talla, aunque wifi no fue ideal. Está bien por el precio.",2023-12-02,1,1,69.61,0.08,neutral,"envío,sabor,wifi",0,0,23
R00547,U1144,P2077,Restaurante,La Trattoria,Ciudad de México,2,"Probé La Trattoria en categoría Restaurante. Experiencia frágil. batería bien, sabor regular. Nunca más.",2024-06-18,2,0,15.44,0.0,negativo,"envío,atención,higiene",0,1,0
R00548,U1222,P2069,Hotel,Hotel Mar Azul,San Juan,3,"Para ser Hotel, Hotel Mar Azul resultó promedio. Destaco precio, aunque garantía no fue ideal. Podría mejorar.",2024-03-17,1,1,278.84,0.06,neutral,"wifi,atención,batería",0,0,-1
R00549,U1213,P2088,Restaurante,SushiGo,New York,3,Compré en SushiGo (Restaurante). Me pareció promedio; envío y precio fueron determinantes. Cumple lo básico.,2023-09-07,1,1,40.43,0.1,neutral,"precio,garantía,batería",0,1,0
R00550,U1249,P2008,Supermercado,MaxiMarket,Quito,4,"Probé MaxiMarket en categoría Supermercado. Experiencia maravilloso. batería bien, higiene regular. Muy recomendado.",2023-07-08,1,0,3.96,0.46,positivo,"batería,higiene,precio",1,1,0
R00551,U1092,P2113,Ropa,Eleganza,Quito,4,"Probé Eleganza en categoría Ropa. Experiencia potente. higiene bien, sabor regular. Vale cada peso.",2024-02-21,2,0,28.25,0.18,positivo,"ubicación,wifi,higiene",1,1,0
R00552,U1003,P2023,Hotel,Hotel Mar Azul,Santo Domingo,4,El hotel de Hotel Mar Azul es potente. La higiene fue adecuada y la comodidad podría mejorar. Superó mis expectativas.,2023-05-05,0,0,125.85,0.26,positivo,"comodidad,ubicación,atención",1,2,-1
R00553,U1290,P2056,Supermercado,MercadoPlus,Buenos Aires,4,"Para ser Supermercado, MercadoPlus resultó maravilloso. Destaco ubicación, aunque devolución no fue ideal. Cinco estrellas.",2023-06-08,2,1,24.97,0.1,positivo,"ubicación,talla,sabor",1,0,-1
R00554,U1264,P2034,Supermercado,Frescura,Miami,5,El supermercado de Frescura es maravilloso. La ubicación fue adecuada y la talla podría mejorar. Muy recomendado.,2023-07-10,3,2,27.3,0.09,positivo,"calidad,wifi,comodidad",1,2,-1
R00555,U1324,P2044,Ropa,Fit&Go,Buenos Aires,4,"Probé Fit&Go en categoría Ropa. Experiencia duradero. sabor bien, comodidad regular. Lo volvería a comprar.",2023-06-23,0,1,35.16,0.04,positivo,"wifi,comodidad,garantía",1,1,0
R00556,U1262,P2054,Supermercado,MaxiMarket,New York,4,El supermercado de MaxiMarket es amable. La devolución fue adecuada y la garantía podría mejorar. Superó mis expectativas.,2024-07-21,0,0,69.88,0.2,positivo,"ubicación,comodidad,sabor",1,2,-1
R00557,U1305,P2072,Ropa,ClassicLine,Miami,4,El ropa de ClassicLine es delicioso. La batería fue adecuada y la ubicación podría mejorar. Lo volvería a comprar.,2023-12-08,3,1,79.19,0.17,positivo,"talla,garantía,comodidad",1,2,-1
R00558,U1149,P2012,Electrónica,VoltPro,San Juan,4,El electrónica de VoltPro es excelente. La ubicación fue adecuada y la calidad podría mejorar. Superó mis expectativas.,2023-01-12,1,4,29.63,0.32,positivo,"devolución,talla,comodidad",1,2,-1
R00559,U1142,P2060,Ropa,Fit&Go,Panamá,3,Compré en Fit&Go (Ropa). Me pareció estándar; garantía y envío fueron determinantes. Nada especial.,2024-06-01,2,1,39.62,0.03,neutral,"garantía,precio,comodidad",0,1,0
R00560,U1302,P2130,Hotel,Sueño Real,Buenos Aires,5,Compré en Sueño Real (Hotel). Me pareció económico; devolución y precio fueron determinantes. Superó mis expectativas.,2023-07-22,3,0,57.08,0.23,positivo,"talla,precio,batería",1,1,6
R00561,U1092,P2010,Supermercado,Abarrotes 24,San Juan,4,Compré en Abarrotes 24 (Supermercado). Me pareció limpio; precio y batería fueron determinantes. Lo volvería a comprar.,2023-09-27,3,0,76.21,0.02,positivo,"devolución,wifi,envío",1,1,0
R00562,U1253,P2145,Ropa,EcoThread,Santo Domingo,3,"Para ser Ropa, EcoThread resultó promedio. Destaco talla, aunque batería no fue ideal. Podría mejorar.",2024-04-16,3,2,32.16,0.08,neutral,"devolución,higiene,talla",0,0,2
R00563,U1328,P2012,Electrónica,VoltPro,Ciudad de México,3,Compré en VoltPro (Electrónica). Me pareció promedio; higiene y wifi fueron determinantes. Podría mejorar.,2023-11-01,1,0,15.96,0.05,neutral,"garantía,calidad,envío",0,1,0
R00564,U1349,P2110,Restaurante,SushiGo,Ciudad de México,2,"Probé SushiGo en categoría Restaurante. Experiencia caro. wifi bien, higiene regular. Experiencia decepcionante.",2023-12-29,3,4,81.38,0.14,negativo,"talla,higiene,ubicación",0,1,0
R00565,U1347,P2026,Electrónica,TecnoMax,Quito,3,"Probé TecnoMax en categoría Electrónica. Experiencia aceptable. wifi bien, talla regular. Está bien por el precio.",2024-05-23,0,1,46.27,0.07,neutral,"sabor,wifi,batería",0,1,20
R00566,U1333,P2108,Restaurante,El Asadero,Atlanta,2,"Probé El Asadero en categoría Restaurante. Experiencia caro. garantía bien, talla regular. No lo recomiendo.",2024-08-30,2,1,21.0,0.1,negativo,"garantía,sabor,devolución",0,1,0
R00567,U1345,P2061,Ropa,Fit&Go,Bogotá,3,Compré en Fit&Go (Ropa). Me pareció normal; wifi y sabor fueron determinantes. Cumple lo básico.,2023-12-29,3,2,20.61,0.01,neutral,"talla,atención,batería",0,1,0
R00568,U1280,P2068,Hotel,Andes Inn,Bogotá,2,"Probé Andes Inn en categoría Hotel. Experiencia terrible. higiene bien, calidad regular. No lo recomiendo.",2023-04-17,1,0,509.33,0.18,negativo,"envío,batería,devolución",0,1,0
R00569,U1112,P2052,Supermercado,EcoMarket,Quito,4,Compré en EcoMarket (Supermercado). Me pareció cómodo; envío y batería fueron determinantes. Lo volvería a comprar.,2023-07-19,4,2,15.4,0.17,positivo,"talla,garantía,devolución",1,1,0
R00570,U1326,P2022,Restaurante,El Asadero,Panamá,3,Compré en El Asadero (Restaurante). Me pareció aceptable; precio y ubicación fueron determinantes. Ni bien ni mal.,2023-06-22,2,2,37.19,0.02,neutral,"calidad,talla,devolución",0,1,1
R00571,U1056,P2094,Ropa,Eleganza,Atlanta,3,"Para ser Ropa, Eleganza resultó estándar. Destaco batería, aunque calidad no fue ideal. Podría mejorar.",2024-08-09,3,4,108.18,0.06,neutral,"talla,precio,garantía",0,0,2
R00572,U1218,P2053,Electrónica,Auralink,Ciudad de México,2,El electrónica de Auralink es caro. La devolución fue adecuada y la calidad podría mejorar. Experiencia decepcionante.,2024-01-18,3,0,32.35,0.13,negativo,"talla,batería,sabor",0,2,-1
R00573,U1198,P2134,Hotel,Hotel Mar Azul,Quito,3,Compré en Hotel Mar Azul (Hotel). Me pareció estándar; ubicación y calidad fueron determinantes. Cumple lo básico.,2024-03-22,2,0,201.78,0.05,neutral,"sabor,envío,garantía",0,1,0
R00574,U1201,P2031,Hotel,Andes Inn,Panamá,1,El hotel de Andes Inn es terrible. La wifi fue adecuada y la higiene podría mejorar. Experiencia decepcionante.,2023-07-05,4,0,208.99,0.1,negativo,"precio,batería,ubicación",0,2,-1
R00575,U1226,P2002,Ropa,ClassicLine,Santo Domingo,2,"Probé ClassicLine en categoría Ropa. Experiencia malo. calidad bien, batería regular. No lo recomiendo.",2023-07-06,1,3,43.09,0.08,negativo,"talla,garantía,calidad",0,1,0
R00576,U1254,P2026,Electrónica,TecnoMax,Panamá,4,"Para ser Electrónica, TecnoMax resultó excelente. Destaco batería, aunque higiene no fue ideal. Lo volvería a comprar.",2023-08-15,3,2,4.56,0.12,positivo,"precio,batería,talla",1,0,11
R00577,U1200,P2135,Electrónica,Auralink,Lima,3,El electrónica de Auralink es esperado. La ubicación fue adecuada y la higiene podría mejorar. Podría mejorar.,2024-07-25,0,0,99.86,0.03,neutral,"comodidad,envío,wifi",0,2,27
R00578,U1115,P2053,Electrónica,Auralink,Ciudad de México,3,"Para ser Electrónica, Auralink resultó aceptable. Destaco wifi, aunque sabor no fue ideal. Ni bien ni mal.",2023-08-27,6,1,72.75,0.27,neutral,"envío,higiene,ubicación",0,0,4
R00579,U1028,P2101,Supermercado,EcoMarket,Miami,3,"Para ser Supermercado, EcoMarket resultó estándar. Destaco sabor, aunque calidad no fue ideal. Ni bien ni mal.",2023-11-25,3,0,69.86,0.38,neutral,"batería,devolución,calidad",0,0,4
R00580,U1103,P2028,Ropa,EcoThread,Miami,2,El ropa de EcoThread es grosero. La garantía fue adecuada y la devolución podría mejorar. Experiencia decepcionante.,2023-12-18,2,1,10.43,0.31,negativo,"precio,wifi,envío",0,2,-1
R00581,U1352,P2027,Electrónica,Photonix,Santo Domingo,3,Compré en Photonix (Electrónica). Me pareció esperado; talla y atención fueron determinantes. Podría mejorar.,2024-02-28,1,3,31.08,0.08,neutral,"sabor,ubicación,calidad",0,1,0
R00582,U1368,P2017,Ropa,Fit&Go,Lima,3,"Probé Fit&Go en categoría Ropa. Experiencia correcto. devolución bien, wifi regular. Está bien por el precio.",2023-08-16,3,0,64.96,0.01,neutral,"comodidad,atención,ubicación",0,1,20
R00583,U1230,P2029,Ropa,Fit&Go,Madrid,2,El ropa de Fit&Go es malo. La devolución fue adecuada y la talla podría mejorar. No cumple lo prometido.,2024-05-29,0,1,47.16,0.19,negativo,"envío,devolución,sabor",0,2,-1
R00584,U1334,P2070,Ropa,EcoThread,Santo Domingo,3,El ropa de EcoThread es esperado. La precio fue adecuada y la devolución podría mejorar. Ni bien ni mal.,2023-07-31,1,1,72.64,0.22,neutral,"batería,wifi,ubicación",0,2,3
R00585,U1376,P2107,Ropa,Fit&Go,Santo Domingo,3,Compré en Fit&Go (Ropa). Me pareció aceptable; comodidad y envío fueron determinantes. Podría mejorar.,2024-05-14,5,3,89.42,0.13,neutral,"precio,ubicación,batería",0,1,0
R00586,U1088,P2028,Ropa,EcoThread,San Juan,2,El ropa de EcoThread es terrible. La comodidad fue adecuada y la precio podría mejorar. Nunca más.,2023-07-23,3,0,51.14,0.29,negativo,"batería,envío,garantía",0,2,-1
R00587,U1054,P2044,Ropa,Fit&Go,Bogotá,3,"Probé Fit&Go en categoría Ropa. Experiencia normal. calidad bien, garantía regular. Cumple lo básico.",2024-01-07,0,1,27.35,0.13,neutral,"calidad,ubicación,comodidad",0,1,0
R00588,U1061,P2124,Ropa,UrbanWear,Bogotá,4,Compré en UrbanWear (Ropa). Me pareció rápido; devolución y atención fueron determinantes. Superó mis expectativas.,2024-01-03,2,4,80.44,0.24,positivo,"batería,comodidad,wifi",1,1,6
R00589,U1032,P2022,Restaurante,El Asadero,Madrid,2,"Probé El Asadero en categoría Restaurante. Experiencia grosero. talla bien, sabor regular. Experiencia decepcionante.",2024-05-17,4,1,15.23,0.2,negativo,"calidad,garantía,precio",0,1,0
R00590,U1297,P2087,Ropa,UrbanWear,Santiago de los Caballeros,2,"Probé UrbanWear en categoría Ropa. Experiencia frágil. devolución bien, precio regular. Nunca más.",2024-07-17,7,0,113.96,0.15,negativo,"envío,precio,calidad",0,1,0
R00591,U1003,P2092,Restaurante,SushiGo,New York,1,"Probé SushiGo en categoría Restaurante. Experiencia frágil. higiene bien, devolución regular. No cumple lo prometido.",2023-06-29,4,3,88.82,0.08,negativo,"envío,precio,calidad",0,1,0
R00592,U1064,P2132,Electrónica,NeuroSoft,Quito,4,Compré en NeuroSoft (Electrónica). Me pareció delicioso; ubicación y higiene fueron determinantes. Cinco estrellas.,2024-02-10,2,0,40.76,0.01,positivo,"atención,precio,batería",1,1,0
R00593,U1354,P2146,Restaurante,El Asadero,Bogotá,4,"Para ser Restaurante, El Asadero resultó económico. Destaco calidad, aunque talla no fue ideal. Cinco estrellas.",2023-01-04,3,1,77.96,0.08,positivo,"envío,comodidad,precio",1,0,-1
R00594,U1214,P2017,Ropa,Fit&Go,Buenos Aires,4,Compré en Fit&Go (Ropa). Me pareció cómodo; wifi y calidad fueron determinantes. Lo volvería a comprar.,2023-03-11,4,0,65.28,0.03,positivo,"envío,wifi,atención",1,1,0
R00595,U1394,P2071,Electrónica,VoltPro,Buenos Aires,5,"Probé VoltPro en categoría Electrónica. Experiencia delicioso. atención bien, calidad regular. Lo volvería a comprar.",2024-04-03,3,2,45.44,0.18,positivo,"batería,devolución,atención",1,1,0
R00596,U1090,P2122,Ropa,Fit&Go,Quito,1,"Para ser Ropa, Fit&Go resultó malo. Destaco garantía, aunque atención no fue ideal. No cumple lo prometido.",2023-10-12,4,1,57.63,0.06,negativo,"precio,batería,envío",0,0,2
R00597,U1388,P2073,Electrónica,TecnoMax,Buenos Aires,3,El electrónica de TecnoMax es esperado. La wifi fue adecuada y la precio podría mejorar. Está bien por el precio.,2023-10-24,2,0,19.49,0.12,neutral,"ubicación,envío,calidad",0,2,21
R00598,U1263,P2124,Ropa,UrbanWear,Madrid,5,"Para ser Ropa, UrbanWear resultó económico. Destaco comodidad, aunque sabor no fue ideal. Cinco estrellas.",2023-04-20,1,1,37.75,0.03,positivo,"calidad,devolución,atención",1,0,-1
R00599,U1398,P2075,Supermercado,MercadoPlus,Panamá,2,"Probé MercadoPlus en categoría Supermercado. Experiencia terrible. talla bien, higiene regular. Experiencia decepcionante.",2023-07-07,3,1,6.28,0.14,negativo,"calidad,sabor,atención",0,1,0
R00600,U1112,P2148,Ropa,Fit&Go,Puerto Plata,3,"Probé Fit&Go en categoría Ropa. Experiencia correcto. higiene bien, precio regular. Está bien por el precio.",2024-08-30,5,3,60.7,0.24,neutral,"calidad,ubicación,comodidad",0,1,20
R00601,U1198,P2137,Hotel,Andes Inn,New York,5,El hotel de Andes Inn es cómodo. La garantía fue adecuada y la atención podría mejorar. Superó mis expectativas.,2023-10-16,3,0,59.81,0.04,positivo,"sabor,precio,ubicación",1,2,-1
R00602,U1291,P2047,Electrónica,VoltPro,Madrid,3,"Para ser Electrónica, VoltPro resultó aceptable. Destaco ubicación, aunque higiene no fue ideal. Podría mejorar.",2024-03-04,2,1,21.33,0.32,neutral,"envío,garantía,precio",0,0,-1
R00603,U1151,P2092,Restaurante,SushiGo,Ciudad de México,3,El restaurante de SushiGo es normal. La comodidad fue adecuada y la wifi podría mejorar. Cumple lo básico.,2023-04-03,0,3,28.08,0.19,neutral,"comodidad,precio,batería",0,2,-1
R00604,U1267,P2021,Supermercado,MaxiMarket,Madrid,1,Compré en MaxiMarket (Supermercado). Me pareció defectuoso; garantía y envío fueron determinantes. Nunca más.,2023-10-21,1,0,7.48,0.18,negativo,"ubicación,atención,comodidad",0,1,0
R00605,U1167,P2091,Ropa,ClassicLine,Santo Domingo,4,El ropa de ClassicLine es duradero. La comodidad fue adecuada y la envío podría mejorar. Muy recomendado.,2024-08-19,0,2,74.17,0.16,positivo,"higiene,comodidad,atención",1,2,33
R00606,U1240,P2099,Hotel,Hotel Mar Azul,Buenos Aires,3,El hotel de Hotel Mar Azul es correcto. La higiene fue adecuada y la wifi podría mejorar. Ni bien ni mal.,2023-01-02,3,0,376.09,0.06,neutral,"talla,wifi,envío",0,2,-1
R00607,U1253,P2115,Restaurante,Cafeto,Miami,5,Compré en Cafeto (Restaurante). Me pareció excelente; atención y precio fueron determinantes. Vale cada peso.,2024-03-21,6,0,43.08,0.3,positivo,"atención,calidad,wifi",1,1,0
R00608,U1046,P2104,Ropa,Fit&Go,Buenos Aires,1,El ropa de Fit&Go es caro. La talla fue adecuada y la ubicación podría mejorar. Experiencia decepcionante.,2023-10-17,3,2,110.9,0.06,negativo,"envío,ubicación,batería",0,2,-1
R00609,U1237,P2065,Hotel,CityLights,San Juan,5,El hotel de CityLights es rápido. La batería fue adecuada y la ubicación podría mejorar. Superó mis expectativas.,2024-03-01,3,0,56.01,0.06,positivo,"devolución,precio,higiene",1,2,-1
R00610,U1321,P2125,Hotel,EcoStay,Atlanta,4,Compré en EcoStay (Hotel). Me pareció potente; garantía y ubicación fueron determinantes. Lo volvería a comprar.,2023-06-02,2,0,191.96,0.23,positivo,"calidad,higiene,sabor",1,1,0
R00611,U1350,P2131,Electrónica,Photonix,Ciudad de México,4,El electrónica de Photonix es excelente. La batería fue adecuada y la sabor podría mejorar. Cinco estrellas.,2024-04-08,1,0,28.2,0.02,positivo,"calidad,comodidad,sabor",1,2,17
R00612,U1187,P2022,Restaurante,El Asadero,Lima,5,El restaurante de El Asadero es limpio. La precio fue adecuada y la talla podría mejorar. Superó mis expectativas.,2023-03-17,1,1,42.2,0.38,positivo,"ubicación,comodidad,envío",1,2,-1
R00613,U1363,P2094,Ropa,Eleganza,Atlanta,3,Compré en Eleganza (Ropa). Me pareció estándar; wifi y calidad fueron determinantes. Cumple lo básico.,2024-08-10,0,1,31.57,0.21,neutral,"devolución,atención,precio",0,1,0
R00614,U1381,P2007,Ropa,UrbanWear,Santiago de los Caballeros,4,El ropa de UrbanWear es limpio. La wifi fue adecuada y la talla podría mejorar. Superó mis expectativas.,2024-02-10,2,0,16.54,0.2,positivo,"devolución,atención,sabor",1,2,-1
R00615,U1190,P2015,Restaurante,Cafeto,Buenos Aires,3,"Para ser Restaurante, Cafeto resultó normal. Destaco calidad, aunque wifi no fue ideal. Ni bien ni mal.",2024-06-22,0,3,86.33,0.18,neutral,"sabor,ubicación,talla",0,0,4
R00616,U1317,P2070,Ropa,EcoThread,Barcelona,2,Compré en EcoThread (Ropa). Me pareció incómodo; calidad y precio fueron determinantes. Nunca más.,2023-02-12,3,0,58.9,0.17,negativo,"sabor,batería,calidad",0,1,0
R00617,U1039,P2112,Ropa,ClassicLine,Barcelona,4,El ropa de ClassicLine es maravilloso. La ubicación fue adecuada y la precio podría mejorar. Muy recomendado.,2024-08-06,1,2,56.67,0.04,positivo,"calidad,precio,garantía",1,2,33
R00618,U1213,P2002,Ropa,ClassicLine,Barcelona,4,El ropa de ClassicLine es económico. La higiene fue adecuada y la wifi podría mejorar. Superó mis expectativas.,2023-07-08,4,2,73.07,0.08,positivo,"batería,wifi,precio",1,2,-1
R00619,U1096,P2104,Ropa,Fit&Go,Buenos Aires,3,"Para ser Ropa, Fit&Go resultó normal. Destaco higiene, aunque batería no fue ideal. Nada especial.",2024-04-02,1,1,21.76,0.16,neutral,"calidad,envío,atención",0,0,-1
R00620,U1303,P2084,Electrónica,VoltPro,Puerto Plata,5,"Para ser Electrónica, VoltPro resultó potente. Destaco ubicación, aunque garantía no fue ideal. Vale cada peso.",2023-08-15,3,1,86.9,0.15,positivo,"batería,talla,wifi",1,0,19
R00621,U1133,P2108,Restaurante,El Asadero,Quito,2,Compré en El Asadero (Restaurante). Me pareció caro; precio y higiene fueron determinantes. No lo recomiendo.,2023-11-03,0,2,58.22,0.25,negativo,"atención,ubicación,sabor",0,1,0
R00622,U1082,P2047,Electrónica,VoltPro,Puerto Plata,3,Compré en VoltPro (Electrónica). Me pareció promedio; talla y devolución fueron determinantes. Cumple lo básico.,2023-01-23,4,1,37.58,0.08,neutral,"talla,wifi,garantía",0,1,0
R00623,U1121,P2147,Ropa,Fit&Go,Lima,3,Compré en Fit&Go (Ropa). Me pareció normal; ubicación y garantía fueron determinantes. Cumple lo básico.,2024-01-16,3,1,47.35,0.02,neutral,"calidad,envío,sabor",0,1,0
R00624,U1362,P2009,Restaurante,El Asadero,Lima,3,Compré en El Asadero (Restaurante). Me pareció estándar; sabor y wifi fueron determinantes. Cumple lo básico.,2023-12-09,2,1,35.7,0.14,neutral,"envío,batería,sabor",0,1,0
